PurchaseOrderID,PurchaseOrderLineID,ReceivedOuters,ExpectedUnitPricePerOuter,OrderDate,SupplierID
558,2165,978,96.0,2019-12-02,4
559,2166,344,38.4,2019-12-02,7
559,2167,467,170.0,2019-12-02,7
560,2168,769,84.0,2019-12-03,4
560,2169,979,84.0,2019-12-03,4
560,2170,400,84.0,2019-12-03,4
560,2171,824,96.0,2019-12-03,4
560,2172,524,90.0,2019-12-03,4
560,2173,976,96.0,2019-12-03,4
561,2174,363,38.4,2019-12-03,7
561,2175,471,170.0,2019-12-03,7
562,2176,784,84.0,2019-12-04,4
562,2177,977,84.0,2019-12-04,4
562,2178,399,84.0,2019-12-04,4
562,2179,832,96.0,2019-12-04,4
562,2180,520,90.0,2019-12-04,4
562,2181,980,96.0,2019-12-04,4
563,2182,366,38.4,2019-12-04,7
563,2183,477,170.0,2019-12-04,7
564,2184,782,84.0,2019-12-05,4
564,2185,975,84.0,2019-12-05,4
564,2186,395,84.0,2019-12-05,4
564,2187,836,96.0,2019-12-05,4
564,2188,536,90.0,2019-12-05,4
564,2189,978,96.0,2019-12-05,4
565,2190,373,38.4,2019-12-05,7
565,2191,477,170.0,2019-12-05,7
566,2192,783,84.0,2019-12-06,4
566,2193,973,84.0,2019-12-06,4
566,2194,391,84.0,2019-12-06,4
566,2195,850,96.0,2019-12-06,4
566,2196,532,90.0,2019-12-06,4
566,2197,998,96.0,2019-12-06,4
567,2198,371,38.4,2019-12-06,7
567,2199,487,170.0,2019-12-06,7
568,2200,791,84.0,2019-12-09,4
568,2201,975,84.0,2019-12-09,4
568,2202,391,84.0,2019-12-09,4
568,2203,857,96.0,2019-12-09,4
568,2204,528,90.0,2019-12-09,4
568,2205,1005,96.0,2019-12-09,4
569,2206,386,38.4,2019-12-09,7
569,2207,485,170.0,2019-12-09,7
570,2208,798,84.0,2019-12-10,4
570,2209,973,84.0,2019-12-10,4
570,2210,387,84.0,2019-12-10,4
570,2211,855,96.0,2019-12-10,4
570,2212,524,90.0,2019-12-10,4
570,2213,1003,96.0,2019-12-10,4
571,2214,384,38.4,2019-12-10,7
571,2215,483,170.0,2019-12-10,7
572,2216,796,84.0,2019-12-11,4
572,2217,971,84.0,2019-12-11,4
572,2218,389,84.0,2019-12-11,4
572,2219,853,96.0,2019-12-11,4
572,2220,522,90.0,2019-12-11,4
572,2221,1009,96.0,2019-12-11,4
573,2222,392,38.4,2019-12-11,7
573,2223,481,170.0,2019-12-11,7
574,2224,800,84.0,2019-12-12,4
574,2225,969,84.0,2019-12-12,4
574,2226,385,84.0,2019-12-12,4
574,2227,860,96.0,2019-12-12,4
574,2228,525,90.0,2019-12-12,4
574,2229,1016,96.0,2019-12-12,4
575,2230,390,38.4,2019-12-12,7
575,2231,479,170.0,2019-12-12,7
576,2232,798,84.0,2019-12-13,4
576,2233,969,84.0,2019-12-13,4
576,2234,381,84.0,2019-12-13,4
576,2235,868,96.0,2019-12-13,4
576,2236,521,90.0,2019-12-13,4
576,2237,1014,96.0,2019-12-13,4
577,2238,396,38.4,2019-12-13,7
577,2239,489,170.0,2019-12-13,7
578,2240,10,90.0,2019-12-14,4
579,2241,807,84.0,2019-12-16,4
579,2242,967,84.0,2019-12-16,4
579,2243,377,84.0,2019-12-16,4
579,2244,865,96.0,2019-12-16,4
579,2245,533,90.0,2019-12-16,4
579,2246,1027,96.0,2019-12-16,4
580,2247,392,38.4,2019-12-16,7
580,2248,485,170.0,2019-12-16,7
581,2249,821,84.0,2019-12-17,4
581,2250,971,84.0,2019-12-17,4
581,2251,398,84.0,2019-12-17,4
581,2252,868,96.0,2019-12-17,4
581,2253,529,90.0,2019-12-17,4
581,2254,1025,96.0,2019-12-17,4
582,2255,408,38.4,2019-12-17,7
582,2256,483,170.0,2019-12-17,7
583,2257,837,84.0,2019-12-18,4
583,2258,969,84.0,2019-12-18,4
583,2259,394,84.0,2019-12-18,4
583,2260,869,96.0,2019-12-18,4
583,2261,525,90.0,2019-12-18,4
583,2262,1023,96.0,2019-12-18,4
584,2263,406,38.4,2019-12-18,7
584,2264,481,170.0,2019-12-18,7
585,2265,835,84.0,2019-12-19,4
585,2266,969,84.0,2019-12-19,4
585,2267,401,84.0,2019-12-19,4
585,2268,868,96.0,2019-12-19,4
585,2269,536,90.0,2019-12-19,4
585,2270,1038,96.0,2019-12-19,4
586,2271,426,38.4,2019-12-19,7
586,2272,493,170.0,2019-12-19,7
587,2273,833,84.0,2019-12-20,4
587,2274,967,84.0,2019-12-20,4
587,2275,405,84.0,2019-12-20,4
587,2276,866,96.0,2019-12-20,4
587,2277,532,90.0,2019-12-20,4
587,2278,1036,96.0,2019-12-20,4
588,2279,430,38.4,2019-12-20,7
588,2280,493,170.0,2019-12-20,7
589,2281,7,96.0,2019-12-21,4
590,2282,2,170.0,2019-12-21,7
591,2283,835,84.0,2019-12-23,4
591,2284,968,84.0,2019-12-23,4
591,2285,401,84.0,2019-12-23,4
591,2286,871,96.0,2019-12-23,4
591,2287,532,90.0,2019-12-23,4
591,2288,1042,96.0,2019-12-23,4
592,2289,424,38.4,2019-12-23,7
592,2290,507,170.0,2019-12-23,7
593,2291,839,84.0,2019-12-24,4
593,2292,976,84.0,2019-12-24,4
593,2293,403,84.0,2019-12-24,4
593,2294,869,96.0,2019-12-24,4
593,2295,544,90.0,2019-12-24,4
593,2296,1048,96.0,2019-12-24,4
594,2297,422,38.4,2019-12-24,7
594,2298,505,170.0,2019-12-24,7
595,2299,839,84.0,2019-12-25,4
595,2300,981,84.0,2019-12-25,4
595,2301,406,84.0,2019-12-25,4
595,2302,867,96.0,2019-12-25,4
595,2303,540,90.0,2019-12-25,4
595,2304,1052,96.0,2019-12-25,4
596,2305,430,38.4,2019-12-25,7
596,2306,507,170.0,2019-12-25,7
597,2307,844,84.0,2019-12-26,4
597,2308,983,84.0,2019-12-26,4
597,2309,402,84.0,2019-12-26,4
597,2310,866,96.0,2019-12-26,4
597,2311,547,90.0,2019-12-26,4
597,2312,1050,96.0,2019-12-26,4
598,2313,428,38.4,2019-12-26,7
598,2314,520,170.0,2019-12-26,7
599,2315,847,84.0,2019-12-27,4
599,2316,1000,84.0,2019-12-27,4
599,2317,408,84.0,2019-12-27,4
599,2318,867,96.0,2019-12-27,4
599,2319,543,90.0,2019-12-27,4
599,2320,1053,96.0,2019-12-27,4
600,2321,431,38.4,2019-12-27,7
600,2322,518,170.0,2019-12-27,7
601,2323,4,96.0,2019-12-28,4
602,2324,849,84.0,2019-12-30,4
602,2325,1004,84.0,2019-12-30,4
602,2326,402,84.0,2019-12-30,4
602,2327,864,96.0,2019-12-30,4
602,2328,537,90.0,2019-12-30,4
602,2329,1056,96.0,2019-12-30,4
603,2330,427,38.4,2019-12-30,7
603,2331,514,170.0,2019-12-30,7
604,2332,853,84.0,2019-12-31,4
604,2333,1011,84.0,2019-12-31,4
604,2334,399,84.0,2019-12-31,4
604,2335,865,96.0,2019-12-31,4
604,2336,538,90.0,2019-12-31,4
604,2337,1058,96.0,2019-12-31,4
605,2338,425,38.4,2019-12-31,7
605,2339,512,170.0,2019-12-31,7
100,448,89,84.0,2019-02-26,4
100,449,107,84.0,2019-02-26,4
100,450,26,84.0,2019-02-26,4
100,451,62,96.0,2019-02-26,4
100,452,24,90.0,2019-02-26,4
100,453,102,96.0,2019-02-26,4
101,454,22,170.0,2019-02-26,7
102,455,87,84.0,2019-02-27,4
102,456,105,84.0,2019-02-27,4
102,457,22,84.0,2019-02-27,4
102,458,69,96.0,2019-02-27,4
102,459,20,90.0,2019-02-27,4
102,460,100,96.0,2019-02-27,4
103,461,26,170.0,2019-02-27,7
104,462,85,84.0,2019-02-28,4
104,463,113,84.0,2019-02-28,4
104,464,18,84.0,2019-02-28,4
104,465,67,96.0,2019-02-28,4
104,466,26,90.0,2019-02-28,4
104,467,98,96.0,2019-02-28,4
105,468,22,170.0,2019-02-28,7
69,324,64,84.0,2019-02-01,4
69,325,52,84.0,2019-02-01,4
69,326,10,84.0,2019-02-01,4
69,327,46,96.0,2019-02-01,4
69,328,43,90.0,2019-02-01,4
69,329,64,96.0,2019-02-01,4
70,330,8,84.0,2019-02-02,4
70,331,10,84.0,2019-02-02,4
70,332,2,96.0,2019-02-02,4
70,333,6,90.0,2019-02-02,4
71,334,70,84.0,2019-02-04,4
71,335,65,84.0,2019-02-04,4
71,336,6,84.0,2019-02-04,4
71,337,46,96.0,2019-02-04,4
71,338,45,90.0,2019-02-04,4
71,339,65,96.0,2019-02-04,4
72,340,69,84.0,2019-02-05,4
72,341,64,84.0,2019-02-05,4
72,342,5,84.0,2019-02-05,4
72,343,45,96.0,2019-02-05,4
72,344,43,90.0,2019-02-05,4
72,345,73,96.0,2019-02-05,4
73,346,68,84.0,2019-02-06,4
73,347,63,84.0,2019-02-06,4
73,348,3,84.0,2019-02-06,4
73,349,44,96.0,2019-02-06,4
73,350,45,90.0,2019-02-06,4
73,351,76,96.0,2019-02-06,4
74,352,67,84.0,2019-02-07,4
74,353,62,84.0,2019-02-07,4
74,354,43,96.0,2019-02-07,4
74,355,45,90.0,2019-02-07,4
74,356,76,96.0,2019-02-07,4
75,357,66,84.0,2019-02-08,4
75,358,61,84.0,2019-02-08,4
75,359,3,84.0,2019-02-08,4
75,360,42,96.0,2019-02-08,4
75,361,43,90.0,2019-02-08,4
75,362,75,96.0,2019-02-08,4
76,363,27,84.0,2019-02-09,4
76,364,6,96.0,2019-02-09,4
76,365,10,96.0,2019-02-09,4
77,366,74,84.0,2019-02-11,4
77,367,59,84.0,2019-02-11,4
77,368,30,84.0,2019-02-11,4
77,369,50,96.0,2019-02-11,4
77,370,39,90.0,2019-02-11,4
77,371,83,96.0,2019-02-11,4
78,372,77,84.0,2019-02-12,4
78,373,68,84.0,2019-02-12,4
78,374,28,84.0,2019-02-12,4
78,375,49,96.0,2019-02-12,4
78,376,37,90.0,2019-02-12,4
78,377,91,96.0,2019-02-12,4
79,378,85,84.0,2019-02-13,4
79,379,70,84.0,2019-02-13,4
79,380,26,84.0,2019-02-13,4
79,381,54,96.0,2019-02-13,4
79,382,35,90.0,2019-02-13,4
79,383,99,96.0,2019-02-13,4
80,384,7,170.0,2019-02-13,7
81,385,89,84.0,2019-02-14,4
81,386,86,84.0,2019-02-14,4
81,387,33,84.0,2019-02-14,4
81,388,57,96.0,2019-02-14,4
81,389,31,90.0,2019-02-14,4
81,390,114,96.0,2019-02-14,4
82,391,12,170.0,2019-02-14,7
83,392,92,84.0,2019-02-15,4
83,393,84,84.0,2019-02-15,4
83,394,29,84.0,2019-02-15,4
83,395,55,96.0,2019-02-15,4
83,396,27,90.0,2019-02-15,4
83,397,116,96.0,2019-02-15,4
84,398,8,170.0,2019-02-15,7
85,399,2,84.0,2019-02-16,4
85,400,6,84.0,2019-02-16,4
85,401,8,96.0,2019-02-16,4
86,402,91,84.0,2019-02-18,4
86,403,82,84.0,2019-02-18,4
86,404,35,84.0,2019-02-18,4
86,405,60,96.0,2019-02-18,4
86,406,39,90.0,2019-02-18,4
86,407,113,96.0,2019-02-18,4
87,408,13,170.0,2019-02-18,7
88,409,93,84.0,2019-02-19,4
88,410,89,84.0,2019-02-19,4
88,411,35,84.0,2019-02-19,4
88,412,58,96.0,2019-02-19,4
88,413,35,90.0,2019-02-19,4
88,414,111,96.0,2019-02-19,4
89,415,15,170.0,2019-02-19,7
90,416,91,84.0,2019-02-20,4
90,417,97,84.0,2019-02-20,4
90,418,31,84.0,2019-02-20,4
90,419,63,96.0,2019-02-20,4
90,420,44,90.0,2019-02-20,4
90,421,109,96.0,2019-02-20,4
91,422,19,170.0,2019-02-20,7
92,423,89,84.0,2019-02-21,4
92,424,95,84.0,2019-02-21,4
92,425,27,84.0,2019-02-21,4
92,426,61,96.0,2019-02-21,4
92,427,40,90.0,2019-02-21,4
92,428,107,96.0,2019-02-21,4
93,429,15,170.0,2019-02-21,7
94,430,87,84.0,2019-02-22,4
94,431,101,84.0,2019-02-22,4
94,432,29,84.0,2019-02-22,4
94,433,59,96.0,2019-02-22,4
94,434,36,90.0,2019-02-22,4
94,435,105,96.0,2019-02-22,4
95,436,24,170.0,2019-02-22,7
96,437,12,84.0,2019-02-23,4
96,438,9,84.0,2019-02-23,4
96,439,3,96.0,2019-02-23,4
97,440,10,170.0,2019-02-23,7
98,441,83,84.0,2019-02-25,4
98,442,109,84.0,2019-02-25,4
98,443,30,84.0,2019-02-25,4
98,444,55,96.0,2019-02-25,4
98,445,28,90.0,2019-02-25,4
98,446,104,96.0,2019-02-25,4
99,447,26,170.0,2019-02-25,7
106,469,92,84.0,2019-03-01,4
106,470,127,84.0,2019-03-01,4
106,471,20,84.0,2019-03-01,4
106,472,74,96.0,2019-03-01,4
106,473,22,90.0,2019-03-01,4
106,474,97,96.0,2019-03-01,4
107,475,23,170.0,2019-03-01,7
108,476,6,84.0,2019-03-02,4
108,477,1,84.0,2019-03-02,4
108,478,15,84.0,2019-03-02,4
108,479,8,90.0,2019-03-02,4
108,480,1,96.0,2019-03-02,4
109,481,97,84.0,2019-03-04,4
109,482,134,84.0,2019-03-04,4
109,483,50,84.0,2019-03-04,4
109,484,77,96.0,2019-03-04,4
109,485,31,90.0,2019-03-04,4
109,486,105,96.0,2019-03-04,4
110,487,28,170.0,2019-03-04,7
111,488,95,84.0,2019-03-05,4
111,489,138,84.0,2019-03-05,4
111,490,47,84.0,2019-03-05,4
111,491,75,96.0,2019-03-05,4
111,492,36,90.0,2019-03-05,4
111,493,103,96.0,2019-03-05,4
112,494,24,170.0,2019-03-05,7
113,495,98,84.0,2019-03-06,4
113,496,136,84.0,2019-03-06,4
113,497,47,84.0,2019-03-06,4
113,498,75,96.0,2019-03-06,4
113,499,36,90.0,2019-03-06,4
113,500,101,96.0,2019-03-06,4
114,501,28,170.0,2019-03-06,7
115,502,108,84.0,2019-03-07,4
115,503,151,84.0,2019-03-07,4
115,504,43,84.0,2019-03-07,4
115,505,86,96.0,2019-03-07,4
115,506,32,90.0,2019-03-07,4
115,507,103,96.0,2019-03-07,4
116,508,29,170.0,2019-03-07,7
117,509,106,84.0,2019-03-08,4
117,510,149,84.0,2019-03-08,4
117,511,39,84.0,2019-03-08,4
117,512,89,96.0,2019-03-08,4
117,513,28,90.0,2019-03-08,4
117,514,104,96.0,2019-03-08,4
118,515,32,170.0,2019-03-08,7
119,516,8,84.0,2019-03-09,4
120,517,108,84.0,2019-03-11,4
120,518,175,84.0,2019-03-11,4
120,519,33,84.0,2019-03-11,4
120,520,86,96.0,2019-03-11,4
120,521,33,90.0,2019-03-11,4
120,522,104,96.0,2019-03-11,4
121,523,32,170.0,2019-03-11,7
122,524,117,84.0,2019-03-12,4
122,525,173,84.0,2019-03-12,4
122,526,37,84.0,2019-03-12,4
122,527,102,96.0,2019-03-12,4
122,528,29,90.0,2019-03-12,4
122,529,102,96.0,2019-03-12,4
123,530,28,170.0,2019-03-12,7
124,531,115,84.0,2019-03-13,4
124,532,171,84.0,2019-03-13,4
124,533,34,84.0,2019-03-13,4
124,534,100,96.0,2019-03-13,4
124,535,27,90.0,2019-03-13,4
124,536,111,96.0,2019-03-13,4
125,537,39,170.0,2019-03-13,7
126,538,128,84.0,2019-03-14,4
126,539,184,84.0,2019-03-14,4
126,540,30,84.0,2019-03-14,4
126,541,107,96.0,2019-03-14,4
126,542,29,90.0,2019-03-14,4
126,543,132,96.0,2019-03-14,4
127,544,35,170.0,2019-03-14,7
128,545,126,84.0,2019-03-15,4
128,546,192,84.0,2019-03-15,4
128,547,40,84.0,2019-03-15,4
128,548,116,96.0,2019-03-15,4
128,549,28,90.0,2019-03-15,4
128,550,130,96.0,2019-03-15,4
129,551,2,38.4,2019-03-15,7
129,552,31,170.0,2019-03-15,7
130,553,13,84.0,2019-03-16,4
130,554,4,84.0,2019-03-16,4
130,555,1,96.0,2019-03-16,4
130,556,12,90.0,2019-03-16,4
130,557,20,96.0,2019-03-16,4
131,558,136,84.0,2019-03-18,4
131,559,195,84.0,2019-03-18,4
131,560,37,84.0,2019-03-18,4
131,561,114,96.0,2019-03-18,4
131,562,35,90.0,2019-03-18,4
131,563,154,96.0,2019-03-18,4
132,564,30,170.0,2019-03-18,7
133,565,156,84.0,2019-03-19,4
133,566,193,84.0,2019-03-19,4
133,567,42,84.0,2019-03-19,4
133,568,120,96.0,2019-03-19,4
133,569,41,90.0,2019-03-19,4
133,570,153,96.0,2019-03-19,4
134,571,13,38.4,2019-03-19,7
134,572,28,170.0,2019-03-19,7
135,573,158,84.0,2019-03-20,4
135,574,193,84.0,2019-03-20,4
135,575,60,84.0,2019-03-20,4
135,576,123,96.0,2019-03-20,4
135,577,40,90.0,2019-03-20,4
135,578,153,96.0,2019-03-20,4
136,579,19,38.4,2019-03-20,7
136,580,24,170.0,2019-03-20,7
137,581,186,84.0,2019-03-21,4
137,582,198,84.0,2019-03-21,4
137,583,59,84.0,2019-03-21,4
137,584,121,96.0,2019-03-21,4
137,585,46,90.0,2019-03-21,4
137,586,151,96.0,2019-03-21,4
138,587,34,38.4,2019-03-21,7
138,588,38,170.0,2019-03-21,7
139,589,205,84.0,2019-03-22,4
139,590,196,84.0,2019-03-22,4
139,591,64,84.0,2019-03-22,4
139,592,124,96.0,2019-03-22,4
139,593,57,90.0,2019-03-22,4
139,594,152,96.0,2019-03-22,4
140,595,31,38.4,2019-03-22,7
140,596,38,170.0,2019-03-22,7
141,597,1,170.0,2019-03-23,7
142,598,202,84.0,2019-03-25,4
142,599,196,84.0,2019-03-25,4
142,600,58,84.0,2019-03-25,4
142,601,121,96.0,2019-03-25,4
142,602,51,90.0,2019-03-25,4
142,603,167,96.0,2019-03-25,4
143,604,25,38.4,2019-03-25,7
143,605,39,170.0,2019-03-25,7
144,606,205,84.0,2019-03-26,4
144,607,194,84.0,2019-03-26,4
144,608,54,84.0,2019-03-26,4
144,609,133,96.0,2019-03-26,4
144,610,47,90.0,2019-03-26,4
144,611,165,96.0,2019-03-26,4
145,612,29,38.4,2019-03-26,7
145,613,35,170.0,2019-03-26,7
146,614,203,84.0,2019-03-27,4
146,615,192,84.0,2019-03-27,4
146,616,50,84.0,2019-03-27,4
146,617,137,96.0,2019-03-27,4
146,618,43,90.0,2019-03-27,4
146,619,175,96.0,2019-03-27,4
147,620,36,38.4,2019-03-27,7
147,621,42,170.0,2019-03-27,7
148,622,204,84.0,2019-03-28,4
148,623,199,84.0,2019-03-28,4
148,624,49,84.0,2019-03-28,4
148,625,135,96.0,2019-03-28,4
148,626,39,90.0,2019-03-28,4
148,627,173,96.0,2019-03-28,4
149,628,32,38.4,2019-03-28,7
149,629,38,170.0,2019-03-28,7
150,630,202,84.0,2019-03-29,4
150,631,197,84.0,2019-03-29,4
150,632,45,84.0,2019-03-29,4
150,633,133,96.0,2019-03-29,4
150,634,35,90.0,2019-03-29,4
150,635,171,96.0,2019-03-29,4
151,636,38,38.4,2019-03-29,7
151,637,42,170.0,2019-03-29,7
152,638,7,84.0,2019-03-30,4
152,639,6,84.0,2019-03-30,4
152,640,10,90.0,2019-03-30,4
152,641,10,96.0,2019-03-30,4
153,642,207,84.0,2019-04-01,4
153,643,201,84.0,2019-04-01,4
153,644,54,84.0,2019-04-01,4
153,645,130,96.0,2019-04-01,4
153,646,45,90.0,2019-04-01,4
153,647,178,96.0,2019-04-01,4
154,648,52,38.4,2019-04-01,7
154,649,47,170.0,2019-04-01,7
155,650,217,84.0,2019-04-02,4
155,651,199,84.0,2019-04-02,4
155,652,55,84.0,2019-04-02,4
155,653,128,96.0,2019-04-02,4
155,654,41,90.0,2019-04-02,4
155,655,183,96.0,2019-04-02,4
156,656,58,38.4,2019-04-02,7
156,657,48,170.0,2019-04-02,7
157,658,221,84.0,2019-04-03,4
157,659,207,84.0,2019-04-03,4
157,660,58,84.0,2019-04-03,4
157,661,126,96.0,2019-04-03,4
157,662,42,90.0,2019-04-03,4
157,663,185,96.0,2019-04-03,4
158,664,63,38.4,2019-04-03,7
158,665,47,170.0,2019-04-03,7
159,666,227,84.0,2019-04-04,4
159,667,215,84.0,2019-04-04,4
159,668,66,84.0,2019-04-04,4
159,669,134,96.0,2019-04-04,4
159,670,38,90.0,2019-04-04,4
159,671,183,96.0,2019-04-04,4
160,672,67,38.4,2019-04-04,7
160,673,50,170.0,2019-04-04,7
161,674,235,84.0,2019-04-05,4
161,675,225,84.0,2019-04-05,4
161,676,69,84.0,2019-04-05,4
161,677,132,96.0,2019-04-05,4
161,678,56,90.0,2019-04-05,4
161,679,181,96.0,2019-04-05,4
162,680,63,38.4,2019-04-05,7
162,681,57,170.0,2019-04-05,7
163,682,4,84.0,2019-04-06,4
163,683,6,96.0,2019-04-06,4
164,684,6,170.0,2019-04-06,7
165,685,231,84.0,2019-04-08,4
165,686,230,84.0,2019-04-08,4
165,687,71,84.0,2019-04-08,4
165,688,145,96.0,2019-04-08,4
165,689,57,90.0,2019-04-08,4
165,690,188,96.0,2019-04-08,4
166,691,55,38.4,2019-04-08,7
166,692,55,170.0,2019-04-08,7
167,693,238,84.0,2019-04-09,4
167,694,242,84.0,2019-04-09,4
167,695,67,84.0,2019-04-09,4
167,696,149,96.0,2019-04-09,4
167,697,60,90.0,2019-04-09,4
167,698,192,96.0,2019-04-09,4
168,699,51,38.4,2019-04-09,7
168,700,60,170.0,2019-04-09,7
169,701,245,84.0,2019-04-10,4
169,702,245,84.0,2019-04-10,4
169,703,67,84.0,2019-04-10,4
169,704,147,96.0,2019-04-10,4
169,705,56,90.0,2019-04-10,4
169,706,199,96.0,2019-04-10,4
170,707,49,38.4,2019-04-10,7
170,708,56,170.0,2019-04-10,7
171,709,243,84.0,2019-04-11,4
171,710,247,84.0,2019-04-11,4
171,711,63,84.0,2019-04-11,4
171,712,145,96.0,2019-04-11,4
171,713,61,90.0,2019-04-11,4
171,714,201,96.0,2019-04-11,4
172,715,55,38.4,2019-04-11,7
172,716,60,170.0,2019-04-11,7
173,717,253,84.0,2019-04-12,4
173,718,264,84.0,2019-04-12,4
173,719,60,84.0,2019-04-12,4
173,720,143,96.0,2019-04-12,4
173,721,65,90.0,2019-04-12,4
173,722,214,96.0,2019-04-12,4
174,723,59,38.4,2019-04-12,7
174,724,56,170.0,2019-04-12,7
175,725,5,84.0,2019-04-13,4
175,726,3,84.0,2019-04-13,4
175,727,9,96.0,2019-04-13,4
175,728,7,96.0,2019-04-13,4
176,729,255,84.0,2019-04-15,4
176,730,269,84.0,2019-04-15,4
176,731,67,84.0,2019-04-15,4
176,732,152,96.0,2019-04-15,4
176,733,59,90.0,2019-04-15,4
176,734,218,96.0,2019-04-15,4
177,735,53,38.4,2019-04-15,7
177,736,50,170.0,2019-04-15,7
178,737,253,84.0,2019-04-16,4
178,738,276,84.0,2019-04-16,4
178,739,86,84.0,2019-04-16,4
178,740,150,96.0,2019-04-16,4
178,741,74,90.0,2019-04-16,4
178,742,236,96.0,2019-04-16,4
179,743,54,38.4,2019-04-16,7
179,744,55,170.0,2019-04-16,7
180,745,258,84.0,2019-04-17,4
180,746,279,84.0,2019-04-17,4
180,747,82,84.0,2019-04-17,4
180,748,162,96.0,2019-04-17,4
180,749,70,90.0,2019-04-17,4
180,750,237,96.0,2019-04-17,4
181,751,59,38.4,2019-04-17,7
181,752,58,170.0,2019-04-17,7
182,753,256,84.0,2019-04-18,4
182,754,282,84.0,2019-04-18,4
182,755,102,84.0,2019-04-18,4
182,756,170,96.0,2019-04-18,4
182,757,73,90.0,2019-04-18,4
182,758,253,96.0,2019-04-18,4
183,759,55,38.4,2019-04-18,7
183,760,63,170.0,2019-04-18,7
184,761,254,84.0,2019-04-19,4
184,762,280,84.0,2019-04-19,4
184,763,112,84.0,2019-04-19,4
184,764,169,96.0,2019-04-19,4
184,765,79,90.0,2019-04-19,4
184,766,262,96.0,2019-04-19,4
185,767,65,38.4,2019-04-19,7
185,768,62,170.0,2019-04-19,7
186,769,2,84.0,2019-04-20,4
186,770,10,90.0,2019-04-20,4
187,771,5,38.4,2019-04-20,7
188,772,263,84.0,2019-04-22,4
188,773,288,84.0,2019-04-22,4
188,774,113,84.0,2019-04-22,4
188,775,169,96.0,2019-04-22,4
188,776,113,90.0,2019-04-22,4
188,777,266,96.0,2019-04-22,4
189,778,80,38.4,2019-04-22,7
189,779,66,170.0,2019-04-22,7
190,780,264,84.0,2019-04-23,4
190,781,292,84.0,2019-04-23,4
190,782,117,84.0,2019-04-23,4
190,783,186,96.0,2019-04-23,4
190,784,116,90.0,2019-04-23,4
190,785,270,96.0,2019-04-23,4
191,786,76,38.4,2019-04-23,7
191,787,62,170.0,2019-04-23,7
192,788,262,84.0,2019-04-24,4
192,789,296,84.0,2019-04-24,4
192,790,113,84.0,2019-04-24,4
192,791,184,96.0,2019-04-24,4
192,792,118,90.0,2019-04-24,4
192,793,276,96.0,2019-04-24,4
193,794,75,38.4,2019-04-24,7
193,795,63,170.0,2019-04-24,7
194,796,267,84.0,2019-04-25,4
194,797,294,84.0,2019-04-25,4
194,798,116,84.0,2019-04-25,4
194,799,182,96.0,2019-04-25,4
194,800,114,90.0,2019-04-25,4
194,801,274,96.0,2019-04-25,4
195,802,81,38.4,2019-04-25,7
195,803,59,170.0,2019-04-25,7
196,804,267,84.0,2019-04-26,4
196,805,292,84.0,2019-04-26,4
196,806,116,84.0,2019-04-26,4
196,807,180,96.0,2019-04-26,4
196,808,110,90.0,2019-04-26,4
196,809,281,96.0,2019-04-26,4
197,810,81,38.4,2019-04-26,7
197,811,55,170.0,2019-04-26,7
198,812,8,84.0,2019-04-27,4
198,813,8,84.0,2019-04-27,4
198,814,4,96.0,2019-04-27,4
199,815,14,38.4,2019-04-27,7
200,816,265,84.0,2019-04-29,4
200,817,303,84.0,2019-04-29,4
200,818,116,84.0,2019-04-29,4
200,819,176,96.0,2019-04-29,4
200,820,102,90.0,2019-04-29,4
200,821,283,96.0,2019-04-29,4
201,822,107,38.4,2019-04-29,7
201,823,47,170.0,2019-04-29,7
202,824,265,84.0,2019-04-30,4
202,825,307,84.0,2019-04-30,4
202,826,114,84.0,2019-04-30,4
202,827,174,96.0,2019-04-30,4
202,828,101,90.0,2019-04-30,4
202,829,281,96.0,2019-04-30,4
203,830,107,38.4,2019-04-30,7
203,831,44,170.0,2019-04-30,7
204,832,263,84.0,2019-05-01,4
204,833,322,84.0,2019-05-01,4
204,834,110,84.0,2019-05-01,4
204,835,195,96.0,2019-05-01,4
204,836,103,90.0,2019-05-01,4
204,837,295,96.0,2019-05-01,4
205,838,119,38.4,2019-05-01,7
205,839,42,170.0,2019-05-01,7
206,840,261,84.0,2019-05-02,4
206,841,349,84.0,2019-05-02,4
206,842,106,84.0,2019-05-02,4
206,843,202,96.0,2019-05-02,4
206,844,102,90.0,2019-05-02,4
206,845,304,96.0,2019-05-02,4
207,846,125,38.4,2019-05-02,7
207,847,41,170.0,2019-05-02,7
208,848,260,84.0,2019-05-03,4
208,849,372,84.0,2019-05-03,4
208,850,102,84.0,2019-05-03,4
208,851,215,96.0,2019-05-03,4
208,852,98,90.0,2019-05-03,4
208,853,308,96.0,2019-05-03,4
209,854,121,38.4,2019-05-03,7
209,855,46,170.0,2019-05-03,7
210,856,4,84.0,2019-05-04,4
210,857,7,84.0,2019-05-04,4
211,858,261,84.0,2019-05-06,4
211,859,410,84.0,2019-05-06,4
211,860,96,84.0,2019-05-06,4
211,861,217,96.0,2019-05-06,4
211,862,95,90.0,2019-05-06,4
211,863,312,96.0,2019-05-06,4
212,864,122,38.4,2019-05-06,7
212,865,40,170.0,2019-05-06,7
213,866,264,84.0,2019-05-07,4
213,867,408,84.0,2019-05-07,4
213,868,100,84.0,2019-05-07,4
213,869,215,96.0,2019-05-07,4
213,870,92,90.0,2019-05-07,4
213,871,315,96.0,2019-05-07,4
